gender,race/ethnicity,parental level of education,lunch,test preparation course,math score,reading score,writing score
male,group E,some college,free/reduced,none,57,42,44
male,group B,some high school,free/reduced,none,65,68,54
female,group D,high school,standard,completed,80,89,92
female,group B,some high school,standard,completed,55,73,69
female,group C,associate's degree,free/reduced,completed,47,53,60
male,group B,some high school,free/reduced,none,18,10,8
male,group D,master's degree,standard,none,87,74,82
female,group E,bachelor's degree,standard,none,90,100,100
male,group C,associate's degree,free/reduced,none,67,59,57
female,group C,high school,standard,none,52,54,57
female,group C,some high school,standard,completed,57,72,76
female,group E,some high school,standard,none,91,84,85
male,group E,high school,standard,completed,66,68,62
female,group C,some college,free/reduced,none,37,59,54
male,group C,master's degree,standard,none,87,81,71
female,group C,high school,standard,none,65,60,58
male,group D,some college,free/reduced,completed,57,59,58
male,group B,some high school,free/reduced,none,36,41,37
male,group E,master's degree,standard,completed,87,93,94
male,group C,some college,free/reduced,none,63,61,57
male,group E,some college,standard,none,57,52,47
female,group E,associate's degree,standard,completed,99,98,100
female,group D,some high school,free/reduced,completed,24,32,38
male,group B,high school,standard,none,72,65,62
female,group E,some college,free/reduced,none,61,58,64
female,group B,associate's degree,free/reduced,completed,70,89,79
male,group D,associate's degree,free/reduced,none,66,67,65
male,group C,master's degree,standard,completed,97,95,93
male,group C,some college,standard,none,37,29,34
female,group C,associate's degree,free/reduced,completed,57,64,60
female,group D,some college,standard,none,64,73,76
female,group A,some high school,free/reduced,none,20,35,30
male,group C,bachelor's degree,standard,none,57,54,51
male,group C,master's degree,standard,none,71,64,57
female,group B,master's degree,standard,none,78,91,83
female,group D,some high school,free/reduced,none,58,65,63
male,group C,some college,standard,completed,97,94,89
male,group E,master's degree,standard,completed,95,94,100
female,group D,bachelor's degree,standard,none,89,94,100
male,group C,some college,free/reduced,completed,50,62,58
female,group C,associate's degree,free/reduced,completed,75,80,90
male,group B,some high school,standard,none,64,61,54
male,group C,high school,free/reduced,completed,62,67,62
male,group B,high school,free/reduced,none,64,72,60
female,group B,high school,standard,none,62,79,70
female,group B,master's degree,free/reduced,none,47,66,63
male,group D,associate's degree,standard,completed,93,81,81
female,group C,some college,free/reduced,none,54,72,71
male,group D,associate's degree,standard,none,68,65,63
male,group D,some college,free/reduced,completed,87,83,89
male,group D,some high school,standard,completed,68,58,68
male,group E,high school,standard,none,78,71,73
male,group E,associate's degree,standard,none,89,84,83
male,group B,some college,standard,none,77,75,73
male,group C,some college,standard,none,82,74,67
female,group A,some high school,standard,none,56,68,69
female,group C,associate's degree,standard,none,39,51,51
female,group B,high school,standard,completed,79,93,94
male,group E,some high school,standard,none,60,41,40
female,group C,some college,free/reduced,completed,51,67,66
female,group C,some college,standard,none,69,70,74
male,group B,some college,free/reduced,none,67,73,61
male,group D,associate's degree,free/reduced,completed,80,86,82
female,group A,bachelor's degree,standard,none,63,73,70
female,group D,some high school,free/reduced,none,73,82,81
male,group D,master's degree,free/reduced,none,64,54,55
female,group D,master's degree,standard,completed,100,100,100
male,group D,some college,standard,completed,67,70,67
female,group C,some high school,free/reduced,none,61,70,63
female,group D,master's degree,standard,completed,41,44,55
male,group D,some high school,standard,none,55,49,54
male,group C,associate's degree,standard,none,85,79,75
male,group A,bachelor's degree,standard,completed,80,88,86
female,group B,associate's degree,standard,none,55,64,65
male,group C,some high school,free/reduced,none,65,56,60
male,group C,high school,standard,completed,55,53,51
male,group E,some college,standard,none,68,64,57
male,group D,master's degree,standard,none,72,66,69
male,group E,high school,free/reduced,completed,64,62,58
female,group E,high school,free/reduced,completed,59,71,66
male,group C,some college,standard,none,61,56,62
female,group A,some high school,standard,none,73,84,80
male,group C,some college,standard,completed,59,54,55
female,group C,some college,free/reduced,completed,39,49,48
male,group E,associate's degree,standard,completed,100,100,100
male,group C,associate's degree,standard,none,79,72,72
male,group E,some high school,standard,none,61,46,43
female,group B,some high school,standard,completed,64,70,68
female,group A,high school,standard,none,57,67,61
female,group C,bachelor's degree,standard,none,71,81,77
female,group D,high school,standard,none,68,88,85
male,group D,master's degree,free/reduced,none,88,88,86
female,group B,associate's degree,standard,completed,87,100,100
female,group A,high school,free/reduced,none,47,53,53
male,group A,some college,standard,completed,100,91,90
female,group C,high school,free/reduced,none,44,51,50
male,group C,some high school,free/reduced,none,57,53,47
female,group B,some high school,free/reduced,completed,35,55,50
female,group A,bachelor's degree,free/reduced,completed,62,67,71
male,group E,associate's degree,free/reduced,none,71,64,63
male,group C,associate's degree,standard,none,88,76,76
male,group C,some college,free/reduced,none,18,26,20
male,group D,master's degree,standard,none,97,84,83
female,group D,high school,free/reduced,none,53,51,60
male,group C,some college,free/reduced,none,39,28,28
female,group B,some high school,free/reduced,none,51,70,66
male,group D,associate's degree,standard,none,70,63,64
male,group C,some college,free/reduced,completed,81,90,89
female,group D,some college,standard,completed,75,81,89
male,group D,some high school,standard,completed,73,70,74
male,group E,some high school,free/reduced,completed,80,75,75
female,group A,high school,standard,completed,57,68,64
male,group D,associate's degree,standard,none,77,74,79
male,group E,associate's degree,free/reduced,none,86,76,73
male,group E,master's degree,standard,completed,78,72,76
female,group E,associate's degree,standard,completed,75,96,99
female,group C,some high school,free/reduced,completed,68,88,85
female,group A,high school,standard,completed,81,99,89
male,group C,some college,standard,none,51,44,48
male,group C,some college,standard,none,44,49,45
male,group B,bachelor's degree,free/reduced,none,55,50,50
male,group D,bachelor's degree,standard,none,94,79,83
female,group E,high school,free/reduced,none,72,67,72
female,group C,high school,standard,none,48,50,56
female,group C,some high school,standard,completed,84,93,91
female,group C,some college,standard,none,72,89,83
female,group D,high school,free/reduced,none,41,52,52
female,group C,high school,standard,none,66,82,77
female,group E,some high school,standard,completed,77,78,83
male,group C,associate's degree,standard,completed,61,57,63
male,group D,associate's degree,free/reduced,none,46,37,39
female,group D,some college,standard,completed,72,79,80
male,group B,some high school,standard,completed,64,62,61
female,group C,some college,free/reduced,none,69,82,82
male,group C,some college,free/reduced,completed,53,49,50
male,group B,bachelor's degree,free/reduced,none,64,60,59
male,group B,some college,standard,none,54,47,43
female,group A,high school,standard,none,64,76,65
female,group E,some college,free/reduced,none,53,62,55
female,group D,some college,standard,completed,95,100,100
female,group D,high school,free/reduced,none,50,78,72
female,group E,some high school,free/reduced,completed,69,71,75
male,group C,associate's degree,free/reduced,completed,60,60,60
male,group C,high school,standard,completed,76,71,70
male,group D,some college,standard,none,63,65,61
male,group D,some high school,standard,none,52,50,52
male,group D,some college,standard,completed,74,81,74
male,group C,high school,free/reduced,none,67,66,62
female,group E,some college,standard,completed,78,86,84
female,group D,associate's degree,standard,none,76,85,86
male,group B,high school,free/reduced,completed,68,71,66
female,group A,associate's degree,standard,completed,66,83,83
male,group B,high school,free/reduced,none,45,43,38
male,group C,associate's degree,standard,none,83,80,79
female,group C,some high school,free/reduced,none,62,79,74
male,group D,some college,standard,completed,79,71,75
